CDSCode,School,Street,StreetAbr,City,Zip,State,EILCode,Virtual,Latitude,Longitude,LastUpDate,AddrZip,SmallZip,Address
37683380111864,Normal Heights Elementary,3750 Ward Road,3750 Ward Rd.,San Diego,92116-3737,CA,ELEM,N,32.761139,-117.11376,2020-08-13,92116,92116.0,"3750 Ward Road, San Diego, CA, 92116"
37683380111898,Albert Einstein Academy Charter Middle,458 26th Street,458 26th St.,San Diego,92102-1718,CA,INTMIDJR,N,32.709719,-117.13816,2020-08-13,92102,92102.0,"458 26th Street, San Diego, CA, 92102"
37683380111906,King-Chavez Preparatory Academy,500 30th Street,500 30th St.,San Diego,92102-3090,CA,INTMIDJR,N,32.710591,-117.1303,2020-08-13,92102,92102.0,"500 30th Street, San Diego, CA, 92102"
37683380114025,Lincoln High,4777 Imperial Avenue,4777 Imperial Ave.,San Diego,92113-2071,CA,HS,C,32.704034,-117.09196,2020-08-13,92113,92113.0,"4777 Imperial Avenue, San Diego, CA, 92113"
37683380114033,Rodriguez Elementary,825 South 31st Street,825 South 31st St.,San Diego,92113-2525,CA,ELEM,N,32.697615,-117.12725,2020-08-13,92113,92113.0,"825 South 31st Street, San Diego, CA, 92113"
37683380114041,Joyner Elementary,4271 Myrtle Avenue,4271 Myrtle Ave.,San Diego,92105-3426,CA,ELEM,N,32.742094,-117.1027,2020-09-10,92105,92105.0,"4271 Myrtle Avenue, San Diego, CA, 92105"
37683380114462,Health Sciences High and Middle College,"3910 University Avenue, Suite 100","3910 University Ave., Ste. 100",San Diego,92105-7302,CA,HS,C,32.749745,-117.11047,2020-08-13,92105,92105.0,"3910 University Avenue, Suite 100, San Diego, CA, 92105"
37683380116939,Innovation Middle,5095 Arvinels Avenue,5095 Arvinels Ave.,San Diego,92117-2303,CA,INTMIDJR,N,32.838063,-117.17514,2020-08-13,92117,92117.0,"5095 Arvinels Avenue, San Diego, CA, 92117"
37683380117325,Millennial Tech Middle,1110 Carolina Lane,1110 Carolina Ln.,San Diego,92102-3713,CA,INTMIDJR,N,32.716935,-117.08861,2020-02-13,92102,92102.0,"1110 Carolina Lane, San Diego, CA, 92102"
37683380118083,Innovations Academy,5454 Ruffin Road,5454 Ruffin Rd.,San Diego,92123-1313,CA,ELEM,N,32.834194,-117.1273,2020-08-13,92123,92123.0,"5454 Ruffin Road, San Diego, CA, 92123"
37683380118315,East Village Middle College High,1405 Park Boulevard,1405 Park Blvd.,San Diego,92101-4717,CA,HS,C,32.720003,-117.15317,2020-08-13,92101,92101.0,"1405 Park Boulevard, San Diego, CA, 92101"
37683380118851,King-Chavez Community High,201 A Street,201 A St.,San Diego,92101-4003,CA,HS,C,32.718821,-117.16264,2020-08-13,92101,92101.0,"201 A Street, San Diego, CA, 92101"
37683380119610,Gompers Preparatory Academy,1005 47th Street,1005 47th St.,San Diego,92102-3626,CA,ELEMHIGH,C,32.716111,-117.09357,2020-08-13,92102,92102.0,"1005 47th Street, San Diego, CA, 92102"
37683380120410,iHigh Virtual Academy,3939 Conde Street,3939 Conde St.,San Diego,92110-3012,CA,HS,V,32.751221,-117.19481,2020-08-13,92110,92110.0,"3939 Conde Street, San Diego, CA, 92110"
37683380121681,San Diego Global Vision Academy,3430 School Street,3430 School St.,San Diego,92116-3423,CA,ELEM,N,32.762372,-117.1191,2020-08-13,92116,92116.0,"3430 School Street, San Diego, CA, 92116"
37683380122788,School for Entrepreneurship and Technology,3540 Aero Court,3540 Aero Ct.,San Diego,92123-1711,CA,HS,C,32.807105,-117.1485,2020-08-13,92123,92123.0,"3540 Aero Court, San Diego, CA, 92123"
37683380123778,Old Town Academy K-8 Charter,2120 San Diego Avenue,2120 San Diego Ave.,San Diego,92110-2901,CA,ELEM,N,32.746573,-117.18925,2020-08-13,92110,92110.0,"2120 San Diego Avenue, San Diego, CA, 92110"
37683380124115,Knox Middle,1098 South 49th Street,1098 South 49th St.,San Diego,92113-3599,CA,INTMIDJR,N,32.695466,-117.08946,2020-08-13,92113,92113.0,"1098 South 49th Street, San Diego, CA, 92113"
37683380124347,City Heights Preparatory Charter,4260 54th Street,4260 54th St.,San Diego,92115-6009,CA,ELEMHIGH,N,32.753973,-117.07982,2020-08-13,92115,92115.0,"4260 54th Street, San Diego, CA, 92115"
37683380126730,Kavod Charter,6991 Balboa Avenue,6991 Balboa Ave.,San Diego,92111-3447,CA,ELEM,N,32.819772,-117.16794,2020-06-09,92111,92111.0,"6991 Balboa Avenue, San Diego, CA, 92111"
37683380126938,Home & Hosp/Transition Support,"4100 Normal Street, Annex 14","4100 Normal St., Annex 14",San Diego,92103,CA,ELEMHIGH,N,32.715329,-117.15725,2020-08-13,92103,92103.0,"4100 Normal Street, Annex 14, San Diego, CA, 92103"
37683380127647,e3 Civic High,"395 11th Avenue, 6th Floor","395 11th Ave., 6th Fl.",San Diego,92101,CA,HS,C,32.709215,-117.15465,2020-08-13,92101,92101.0,"395 11th Avenue, 6th Floor, San Diego, CA, 92101"
37683380129387,Empower Language Academy,6402 Linda Vista Road,6402 Linda Vista Rd.,San Diego,92111-6013,CA,ELEM,N,32.772382,-117.17922,2020-09-10,92111,92111.0,"6402 Linda Vista Road, San Diego, CA, 92111"
37683380129395,Elevate Charter,2285 Murray Ridge Road,2285 Murray Ridge Rd.,San Diego,92123-3934,CA,ELEM,N,32.786288,-117.14434,2020-08-13,92123,92123.0,"2285 Murray Ridge Road, San Diego, CA, 92123"
37683380131565,High Tech Elementary,2150 Cushing Road,2150 Cushing Rd.,San Diego,92106-6189,CA,ELEM,N,32.731713,-117.21737,2020-08-24,92106,92106.0,"2150 Cushing Road, San Diego, CA, 92106"
37683380131979,Ingenuity Charter,6130 Skyline Drive,6130 Skyline Dr.,San Diego,92114-5620,CA,ELEMHIGH,V,32.70204,-117.06464,2020-08-11,92114,92114.0,"6130 Skyline Drive, San Diego, CA, 92114"
37683380132316,Jonas Salk Elementary,7825 Flanders Drive,7825 Flanders Dr.,San Diego,92126-3449,CA,ELEM,N,32.906344,-117.15512,2020-08-13,92126,92126.0,"7825 Flanders Drive, San Diego, CA, 92126"
37683380135913,Urban Discovery Academy Charter,840 14th Street,840 14th St.,San Diego,92101-6608,CA,ELEMHIGH,N,32.714193,-117.15224,2020-07-14,92101,92101.0,"840 14th Street, San Diego, CA, 92101"
37683380136663,America's Finest Charter,730 45th Street,730 45th St.,San Diego,92102-3619,CA,ELEMHIGH,N,32.712836,-117.09808,2020-08-13,92102,92102.0,"730 45th Street, San Diego, CA, 92102"
37683380137802,National University Academy 1001 STEAM,3678 Aero Court,3678 Aero Ct.,San Diego,92123-1788,CA,ELEMHIGH,V,32.808972,-117.14885,2019-03-27,92123,92123.0,"3678 Aero Court, San Diego, CA, 92123"
37683380140319,Logan Memorial Educational Campus,2875 Ocean View Blvd,2875 Ocean View Blvd,San Diego,92113-1334,CA,UG,N,32.700754,-117.13259,2020-08-25,92113,92113.0,"2875 Ocean View Blvd, San Diego, CA, 92113"
37683380140384,Mountain View,3550 Logan Avenue,3550 Logan Ave.,San Diego,92113-2712,CA,ELEM,N,32.69745,-117.11746,2020-09-10,92113,92113.0,"3550 Logan Avenue, San Diego, CA, 92113"
37683383730116,John Muir Language Academy,4431 Mount Herbert Avenue,4431 Mt. Herbert Ave.,San Diego,92117-4728,CA,ELEM,C,32.823298,-117.19419,2019-10-03,92117,92117.0,"4431 Mount Herbert Avenue, San Diego, CA, 92117"
37683383730173,Serra High,5156 Santo Road,5156 Santo Rd.,San Diego,92124-2037,CA,HS,C,32.825282,-117.10407,2020-08-13,92124,92124.0,"5156 Santo Road, San Diego, CA, 92124"
37683383730181,Mira Mesa High,10510 Marauder Way,10510 Marauder Way,San Diego,92126-3275,CA,HS,N,32.910904,-117.14037,2020-08-13,92126,92126.0,"10510 Marauder Way, San Diego, CA, 92126"
37683383730231,Twain High,6402 Linda Vista Road,6402 Linda Vista Rd.,San Diego,92111-7320,CA,HS,C,32.771471,-117.17933,2020-08-13,92111,92111.0,"6402 Linda Vista Road, San Diego, CA, 92111"
37683383730280,San Diego Adult,4777 Imperial Avenue Room 407,4777 Imperial Ave. Rm. 407,San Diego,92113,CA,A,F,32.703991,-117.09202,2020-05-15,92113,92113.0,"4777 Imperial Avenue Room 407, San Diego, CA, 92113"
37683383730314,University City High,6949 Genesee Avenue,6949 Genesee Ave.,San Diego,92122-2455,CA,HS,C,32.861197,-117.20954,2020-08-13,92122,92122.0,"6949 Genesee Avenue, San Diego, CA, 92122"
37683383730363,Whittier K-12,3401 Clairemont Drive,3401 Clairemont Dr.,San Diego,92117-5938,CA,ELEMHIGH,C,32.803799,-117.19929,2020-09-10,92117,92117.0,"3401 Clairemont Drive, San Diego, CA, 92117"
37683383730371,San Diego SCPA,2425 Dusk Drive,2425 Dusk Dr.,San Diego,92139-2412,CA,ELEMHIGH,C,32.679265,-117.04953,2020-08-13,92139,92139.0,"2425 Dusk Drive, San Diego, CA, 92139"
37683383730751,Mt. Everest Academy,4350 Mount Everest Boulevard,4350 Mt. Everest Blvd.,San Diego,92117-4847,CA,ELEMHIGH,V,32.820017,-117.1861,2020-08-13,92117,92117.0,"4350 Mount Everest Boulevard, San Diego, CA, 92117"
37683383730884,Scripps Ranch High,10410 Falcon Way,10410 Falcon Way,San Diego,92131-1126,CA,HS,C,32.908719,-117.11199,2020-09-10,92131,92131.0,"10410 Falcon Way, San Diego, CA, 92131"
37683383730959,Charter School of San Diego,10170 Huennekens Street,10170 Huennekens St.,San Diego,92121-2964,CA,ELEMHIGH,N,32.902951,-117.18379,2020-08-24,92121,92121.0,"10170 Huennekens Street, San Diego, CA, 92121"
37683383731056,TRACE,2375 Congress Street Suite 4,2375 Congress St. Ste. 4,San Diego,92110-2818,CA,HS,N,32.750337,-117.19342,2020-08-13,92110,92110.0,"2375 Congress Street Suite 4, San Diego, CA, 92110"
37683383731130,ALBA,4041 Oregon Street,4041 Oregon St.,San Diego,92104-1706,CA,HS,C,32.751186,-117.13509,2020-08-13,92104,92104.0,"4041 Oregon Street, San Diego, CA, 92104"
37683383731189,Preuss School UCSD,9500 Gilman Drive,9500 Gilman Dr.,La Jolla,92093-0536,CA,ELEMHIGH,N,32.875469,-117.23912,2020-09-02,92093,92093.0,"9500 Gilman Drive, La Jolla, CA, 92093"
37683383731213,Clairemont High,4150 Ute Drive,4150 Ute Dr.,San Diego,92117-5853,CA,HS,C,32.807111,-117.20332,2020-08-13,92117,92117.0,"4150 Ute Drive, San Diego, CA, 92117"
37683383731247,High Tech High,2861 Womble Road,2861 Womble Rd.,San Diego,92106-6025,CA,HS,N,32.73404,-117.21514,2020-08-13,92106,92106.0,"2861 Womble Road, San Diego, CA, 92106"
37683383731395,Audeo Charter,10170 Huennekens Street,10170 Huennekens St.,San Diego,92121-2964,CA,ELEMHIGH,N,32.902951,-117.18379,2020-08-13,92121,92121.0,"10170 Huennekens Street, San Diego, CA, 92121"
37683383731551,Creative Performing and Media Arts,5050 Conrad Avenue,5050 Conrad Ave.,San Diego,92117-1401,CA,INTMIDJR,N,32.835962,-117.182,2020-08-13,92117,92117.0,"5050 Conrad Avenue, San Diego, CA, 92117"
37683383732781,Henry High,6702 Wandermere Drive,6702 Wandermere Dr.,San Diego,92120-3250,CA,HS,C,32.796333,-117.05148,2020-09-10,92120,92120.0,"6702 Wandermere Drive, San Diego, CA, 92120"
37683383732997,Hoover High,4474 El Cajon Boulevard,4474 El Cajon Blvd.,San Diego,92115-4312,CA,HS,C,32.755352,-117.09761,2020-08-13,92115,92115.0,"4474 El Cajon Boulevard, San Diego, CA, 92115"
37683383733508,La Jolla High,750 Nautilus Street,750 Nautilus St.,La Jolla,92037-6103,CA,HS,C,32.832726,-117.27269,2020-08-13,92037,92037.0,"750 Nautilus Street, La Jolla, CA, 92037"
37683383733698,Madison High,4833 Doliva Drive,4833 Doliva Dr.,San Diego,92117-3211,CA,HS,C,32.831046,-117.17568,2020-08-13,92117,92117.0,"4833 Doliva Drive, San Diego, CA, 92117"
37683383734431,Mission Bay High,2475 Grand Avenue,2475 Grand Ave.,San Diego,92109-4825,CA,HS,C,32.801298,-117.22441,2020-08-13,92109,92109.0,"2475 Grand Avenue, San Diego, CA, 92109"
37683383734654,Morse High,6905 Skyline Drive,6905 Skyline Dr.,San Diego,92114-5928,CA,HS,C,32.702602,-117.04876,2020-08-13,92114,92114.0,"6905 Skyline Drive, San Diego, CA, 92114"
37683383735750,Point Loma High,2335 Chatsworth Boulevard,2335 Chatsworth Blvd.,San Diego,92106-1646,CA,HS,C,32.740362,-117.22662,2020-09-10,92106,92106.0,"2335 Chatsworth Boulevard, San Diego, CA, 92106"
37683383737962,Garfield High,1255 16th Street,1255 16th St.,San Diego,92101-4759,CA,HS,C,32.718735,-117.14953,2020-08-13,92101,92101.0,"1255 16th Street, San Diego, CA, 92101"
37683386039101,Adams Elementary,4672 35th Street,4672 35th St.,San Diego,92116-3536,CA,ELEM,N,32.76156,-117.11786,2020-09-10,92116,92116.0,"4672 35th Street, San Diego, CA, 92116"
37683386039119,Alcott Elementary,4680 Hidalgo Avenue,4680 Hidalgo Ave.,San Diego,92117-2503,CA,ELEM,N,32.832311,-117.22046,2020-08-13,92117,92117.0,"4680 Hidalgo Avenue, San Diego, CA, 92117"
37683386039135,Angier Elementary,8450 Hurlbut Street,8450 Hurlbut St.,San Diego,92123-2013,CA,ELEM,N,32.804911,-117.14534,2020-08-13,92123,92123.0,"8450 Hurlbut Street, San Diego, CA, 92123"
37683386039143,Audubon K-8,8111 San Vicente,8111 San Vicente,San Diego,92114-4836,CA,ELEM,N,32.71121,-117.03008,2020-07-02,92114,92114.0,"8111 San Vicente, San Diego, CA, 92114"
37683386039150,Baker Elementary,4041 T Street,4041 T St.,San Diego,92113-1808,CA,ELEM,N,32.698826,-117.10711,2020-08-13,92113,92113.0,"4041 T Street, San Diego, CA, 92113"
37683386039168,Balboa Elementary,1844 South 40th Street,1844 South 40th St.,San Diego,92113-4017,CA,ELEM,N,32.687014,-117.108,2020-07-02,92113,92113.0,"1844 South 40th Street, San Diego, CA, 92113"
37683386039184,Barnard Elementary,2445 Fogg Street,2445 Fogg St.,San Diego,92109-4855,CA,ELEM,N,32.802554,-117.2251,2020-09-10,92109,92109.0,"2445 Fogg Street, San Diego, CA, 92109"
37683386039200,Bay Park Elementary,2433 Denver Street,2433 Denver St.,San Diego,92110-3338,CA,ELEM,N,32.786443,-117.20399,2020-08-13,92110,92110.0,"2433 Denver Street, San Diego, CA, 92110"
37683386039242,Bird Rock Elementary,5371 La Jolla Hermosa Avenue,5371 La Jolla Hermosa Ave.,La Jolla,92037-8016,CA,ELEM,N,32.811037,-117.26501,2020-08-13,92037,92037.0,"5371 La Jolla Hermosa Avenue, La Jolla, CA, 92037"
37683386039259,Birney Elementary,4345 Campus Avenue,4345 Campus Ave.,San Diego,92103-2406,CA,ELEM,N,32.755275,-117.14875,2020-08-13,92103,92103.0,"4345 Campus Avenue, San Diego, CA, 92103"
37683386039267,Boone Elementary,7330 Brookhaven Road,7330 Brookhaven Rd.,San Diego,92114-7115,CA,ELEM,N,32.694651,-117.0364,2019-11-14,92114,92114.0,"7330 Brookhaven Road, San Diego, CA, 92114"
37683386039283,Burbank Elementary,2146 Julian Avenue,2146 Julian Ave.,San Diego,92113-1237,CA,ELEM,N,32.70044,-117.13891,2020-07-02,92113,92113.0,"2146 Julian Avenue, San Diego, CA, 92113"
37683386039291,Cabrillo Elementary,3120 Talbot Street,3120 Talbot St.,San Diego,92106-2447,CA,ELEM,N,32.720377,-117.23364,2020-09-10,92106,92106.0,"3120 Talbot Street, San Diego, CA, 92106"
37683386039309,Cadman Elementary,4370 Kamloop Avenue,4370 Kamloop Ave.,San Diego,92117-4543,CA,ELEM,N,32.822127,-117.21453,2020-08-13,92117,92117.0,"4370 Kamloop Avenue, San Diego, CA, 92117"
37683386039341,Carson Elementary,6905 Kramer Street,6905 Kramer St.,San Diego,92111-7021,CA,ELEM,N,32.776942,-117.17104,2020-07-02,92111,92111.0,"6905 Kramer Street, San Diego, CA, 92111"
37683386039358,Carver Elementary,3251 Juanita Street,3251 Juanita St.,San Diego,92105-3807,CA,ELEM,N,32.739196,-117.07105,2020-08-13,92105,92105.0,"3251 Juanita Street, San Diego, CA, 92105"
37683386039366,Central Elementary,4063 Polk Avenue,4063 Polk Ave.,San Diego,92105-1436,CA,ELEM,N,32.751484,-117.10716,2019-02-13,92105,92105.0,"4063 Polk Avenue, San Diego, CA, 92105"
37683386039374,Chesterton Elementary,7335 Wheatley Street,7335 Wheatley St.,San Diego,92111-5824,CA,ELEM,N,32.794045,-117.16209,2020-08-13,92111,92111.0,"7335 Wheatley Street, San Diego, CA, 92111"
37683386039382,Chollas/Mead Elementary,401 North 45th Street,401 North 45th St.,San Diego,92102-4732,CA,ELEM,N,32.710528,-117.09784,2020-08-13,92102,92102.0,"401 North 45th Street, San Diego, CA, 92102"
37683386039390,Clay Elementary,6506 Solita Avenue,6506 Solita Ave.,San Diego,92115-4244,CA,ELEM,N,32.763509,-117.05796,2020-08-13,92115,92115.0,"6506 Solita Avenue, San Diego, CA, 92115"
37683386039424,Crown Point Elementary,4033 Ingraham Street,4033 Ingraham St.,San Diego,92109-5946,CA,ELEM,N,32.793243,-117.23889,2020-08-13,92109,92109.0,"4033 Ingraham Street, San Diego, CA, 92109"
37683386039432,Cubberley Elementary,3201 Marathon Drive,3201 Marathon Dr.,San Diego,92123-2638,CA,ELEM,N,32.801667,-117.12714,2020-08-13,92123,92123.0,"3201 Marathon Drive, San Diego, CA, 92123"
37683386039440,Curie Elementary,4080 Governor Drive,4080 Governor Dr.,San Diego,92122-2523,CA,ELEM,N,32.854678,-117.20303,2020-08-13,92122,92122.0,"4080 Governor Drive, San Diego, CA, 92122"
37683386039457,Darnall Charter,6020 Hughes Street,6020 Hughes St.,San Diego,92115-6520,CA,ELEM,N,32.746606,-117.06676,2019-02-13,92115,92115.0,"6020 Hughes Street, San Diego, CA, 92115"
37683386039481,Dewey Elementary,3251 Rosecrans Street,3251 Rosecrans St.,San Diego,92110-4835,CA,ELEM,N,32.74754,-117.20804,2020-08-13,92110,92110.0,"3251 Rosecrans Street, San Diego, CA, 92110"
37683386039499,Edison Elementary,4077 35th Street,4077 35th St.,San Diego,92104-2291,CA,ELEM,N,32.751057,-117.11804,2020-09-10,92104,92104.0,"4077 35th Street, San Diego, CA, 92104"
37683386039507,Ralph Waldo Emerson Elementary,3510 Newton Avenue,3510 Newton Ave.,San Diego,92113-3118,CA,ELEM,N,32.695014,-117.11874,2020-08-20,92113,92113.0,"3510 Newton Avenue, San Diego, CA, 92113"
37683386039515,Encanto Elementary,822 65th Street,822 65th St.,San Diego,92114-2818,CA,ELEM,N,32.714909,-117.05804,2020-07-02,92114,92114.0,"822 65th Street, San Diego, CA, 92114"
37683386039523,Euclid Elementary,4166 Euclid Avenue,4166 Euclid Ave.,San Diego,92105-1910,CA,ELEM,N,32.752319,-117.09226,2020-08-13,92105,92105.0,"4166 Euclid Avenue, San Diego, CA, 92105"
37683386039556,Field Elementary,4375 Bannock Avenue,4375 Bannock Ave.,San Diego,92117-2810,CA,ELEM,N,32.832971,-117.19927,2020-07-02,92117,92117.0,"4375 Bannock Avenue, San Diego, CA, 92117"
37683386039564,Fletcher Elementary,7666 Bobolink Way,7666 Bobolink Way,San Diego,92123-3701,CA,ELEM,N,32.785778,-117.1585,2020-08-13,92123,92123.0,"7666 Bobolink Way, San Diego, CA, 92123"
37683386039572,Florence Elementary,3914 First Avenue,3914 First Ave.,San Diego,92103-3089,CA,ELEM,N,32.748814,-117.16391,2020-08-13,92103,92103.0,"3914 First Avenue, San Diego, CA, 92103"
37683386039598,Foster Elementary,6550 51st Street,6550 51st St.,San Diego,92120-2794,CA,ELEM,N,32.791734,-117.0841,2020-08-13,92120,92120.0,"6550 51st Street, San Diego, CA, 92120"
37683386039606,Franklin Elementary,4481 Copeland Avenue,4481 Copeland Ave.,San Diego,92116-4802,CA,ELEM,N,32.75806,-117.104,2020-08-13,92116,92116.0,"4481 Copeland Avenue, San Diego, CA, 92116"
37683386039614,Freese Elementary,8140 Greenlawn Drive,8140 Greenlawn Dr.,San Diego,92114-7309,CA,ELEM,N,32.703611,-117.02741,2020-08-13,92114,92114.0,"8140 Greenlawn Drive, San Diego, CA, 92114"
37683386039630,Fulton K-8,7055 Skyline Drive,7055 Skyline Dr.,San Diego,92114-5930,CA,ELEM,N,32.702667,-117.04741,2020-08-13,92114,92114.0,"7055 Skyline Drive, San Diego, CA, 92114"
37683386039648,Gage Elementary,6811 Bisby Lake Avenue,6811 Bisby Lake Ave.,San Diego,92119-1918,CA,ELEM,N,32.806947,-117.01474,2020-02-04,92119,92119.0,"6811 Bisby Lake Avenue, San Diego, CA, 92119"
37683386039655,Garfield Elementary,4487 Oregon Street,4487 Oregon St.,San Diego,92116-3018,CA,ELEM,N,32.7583,-117.13512,2020-08-13,92116,92116.0,"4487 Oregon Street, San Diego, CA, 92116"
37683386039671,Grant K-8,1425 Washington Place,1425 Washington Pl.,San Diego,92103-1792,CA,ELEM,N,32.749893,-117.17562,2020-09-10,92103,92103.0,"1425 Washington Place, San Diego, CA, 92103"
37683386039697,Green Elementary,7030 Wandermere Place,7030 Wandermere Pl.,San Diego,92119-2969,CA,ELEM,N,32.796445,-117.04495,2020-08-13,92119,92119.0,"7030 Wandermere Place, San Diego, CA, 92119"
37683386039705,Hamilton Elementary,2807 Fairmount Avenue,2807 Fairmount Ave.,San Diego,92105-4635,CA,ELEM,N,32.736135,-117.10096,2020-07-02,92105,92105.0,"2807 Fairmount Avenue, San Diego, CA, 92105"
37683386039713,Hardy Elementary,5420 Montezuma Road,5420 Montezuma Rd.,San Diego,92115-1329,CA,ELEM,N,32.771216,-117.07974,2020-08-13,92115,92115.0,"5420 Montezuma Road, San Diego, CA, 92115"
37683386039721,Hawthorne Elementary,4750 Lehrer Drive,4750 Lehrer Dr.,San Diego,92117-1358,CA,ELEM,N,32.838493,-117.18864,2020-08-13,92117,92117.0,"4750 Lehrer Drive, San Diego, CA, 92117"
37683386039739,Hearst Elementary,6230 Del Cerro Boulevard,6230 Del Cerro Blvd.,San Diego,92120-4604,CA,ELEM,N,32.782889,-117.06432,2020-08-13,92120,92120.0,"6230 Del Cerro Boulevard, San Diego, CA, 92120"
37683386039747,Holmes Elementary,4902 Mount Ararat Drive,4902 Mt. Ararat Dr.,San Diego,92111-3808,CA,ELEM,N,32.810047,-117.18916,2020-08-13,92111,92111.0,"4902 Mount Ararat Drive, San Diego, CA, 92111"
37683386039754,Horton Elementary,5050 Guymon Street,5050 Guymon St.,San Diego,92102-3734,CA,ELEM,N,32.712278,-117.08621,2020-09-10,92102,92102.0,"5050 Guymon Street, San Diego, CA, 92102"
37683386039762,Fay Elementary,4080 52nd Street,4080 52nd St.,San Diego,92105-2209,CA,ELEM,N,32.750942,-117.08361,2020-07-02,92105,92105.0,"4080 52nd Street, San Diego, CA, 92105"
37683386039770,Jefferson Elementary,3770 Utah Street,3770 Utah St.,San Diego,92104-3532,CA,ELEM,N,32.74722,-117.13284,2020-08-13,92104,92104.0,"3770 Utah Street, San Diego, CA, 92104"
37683386039788,Johnson Elementary,1355 Kelton Road,1355 Kelton Rd.,San Diego,92114-1229,CA,ELEM,N,32.719126,-117.07514,2020-08-13,92114,92114.0,"1355 Kelton Road, San Diego, CA, 92114"
37683386039796,Jones Elementary,2751 Greyling Drive,2751 Greyling Dr.,San Diego,92123-2836,CA,ELEM,N,32.796255,-117.14242,2020-08-13,92123,92123.0,"2751 Greyling Drive, San Diego, CA, 92123"
37683386039804,Juarez Elementary,2633 Melbourne Drive,2633 Melbourne Dr.,San Diego,92123-3535,CA,ELEM,N,32.792242,-117.12589,2020-02-03,92123,92123.0,"2633 Melbourne Drive, San Diego, CA, 92123"
37683386039812,Keiller Leadership Academy,7270 Lisbon Street,7270 Lisbon St.,San Diego,92114-3007,CA,ELEM,N,32.712076,-117.04241,2020-08-13,92114,92114.0,"7270 Lisbon Street, San Diego, CA, 92114"
37683386039846,La Jolla Elementary,1111 Marine Street,1111 Marine St.,La Jolla,92037-5131,CA,ELEM,N,32.839513,-117.27086,2020-08-13,92037,92037.0,"1111 Marine Street, La Jolla, CA, 92037"
37683386039853,Lafayette Elementary,6125 Printwood Way,6125 Printwood Way,San Diego,92117-3346,CA,ELEM,N,32.827552,-117.16914,2020-08-13,92117,92117.0,"6125 Printwood Way, San Diego, CA, 92117"
37683386039861,Pacific View Leadership Elementary,6196 Childs Avenue,6196 Childs Ave.,San Diego,92139-3612,CA,ELEM,N,32.670197,-117.0571,2020-08-13,92139,92139.0,"6196 Childs Avenue, San Diego, CA, 92139"
37683386039879,Linda Vista Elementary,2772 Ulric Street,2772 Ulric St.,San Diego,92111-5530,CA,ELEM,N,32.793449,-117.17314,2020-07-02,92111,92111.0,"2772 Ulric Street, San Diego, CA, 92111"
37683386039887,Lindbergh/Schweitzer Elementary,4133 Mount Albertine Avenue,4133 Mt. Albertine Ave.,San Diego,92111-3128,CA,ELEM,N,32.819448,-117.17152,2020-08-13,92111,92111.0,"4133 Mount Albertine Avenue, San Diego, CA, 92111"
37683386039903,Loma Portal Elementary,3341 Browning Street,3341 Browning St.,San Diego,92106-1599,CA,ELEM,N,32.740347,-117.2211,2020-08-13,92106,92106.0,"3341 Browning Street, San Diego, CA, 92106"
37683386039911,Longfellow K-8,5055 July Street,5055 July St.,San Diego,92110-1114,CA,ELEM,N,32.783766,-117.18851,2020-09-10,92110,92110.0,"5055 July Street, San Diego, CA, 92110"
37683386039929,Perkins K-8,1770 Main Street,1770 Main St.,San Diego,92113-2104,CA,ELEM,N,32.700764,-117.14913,2020-08-13,92113,92113.0,"1770 Main Street, San Diego, CA, 92113"
37683386039952,Marshall Elementary,3550 Altadena Avenue,3550 Altadena Ave.,San Diego,92105-3698,CA,ELEM,N,32.742345,-117.08638,2020-09-10,92105,92105.0,"3550 Altadena Avenue, San Diego, CA, 92105"
37683386039960,Marvin Elementary,5720 Brunswick Avenue,5720 Brunswick Ave.,San Diego,92120-1905,CA,ELEM,N,32.796157,-117.06913,2020-08-13,92120,92120.0,"5720 Brunswick Avenue, San Diego, CA, 92120"
37683386039978,McKinley Elementary,3045 Felton Street,3045 Felton St.,San Diego,92104-5218,CA,ELEM,N,32.736627,-117.12208,2020-08-13,92104,92104.0,"3045 Felton Street, San Diego, CA, 92104"
37683386040000,Language Academy,4961 64th Street,4961 64th St.,San Diego,92115-2602,CA,ELEM,N,32.768355,-117.06227,2020-02-03,92115,92115.0,"4961 64th Street, San Diego, CA, 92115"
37683386040018,Harriet Tubman Village Charter,6880 Mohawk Street,6880 Mohawk St.,San Diego,92115-1728,CA,ELEM,N,32.769775,-117.04975,2019-02-13,92115,92115.0,"6880 Mohawk Street, San Diego, CA, 92115"
37683386040026,Oak Park Elementary,2606 54th Street,2606 54th St.,San Diego,92105-4999,CA,ELEM,N,32.732601,-117.0797,2020-08-13,92105,92105.0,"2606 54th Street, San Diego, CA, 92105"
37683386040034,Ocean Beach Elementary,4741 Santa Monica Avenue,4741 Santa Monica Ave.,San Diego,92107-2297,CA,ELEM,N,32.745144,-117.24615,2020-08-13,92107,92107.0,"4741 Santa Monica Avenue, San Diego, CA, 92107"
37683386040042,Pacific Beach Elementary,1234 Tourmaline Street,1234 Tourmaline St.,San Diego,92109-1856,CA,ELEM,N,32.808661,-117.25041,2020-08-13,92109,92109.0,"1234 Tourmaline Street, San Diego, CA, 92109"
37683386040059,Paradise Hills Elementary,5816 Alleghany Street,5816 Alleghany St.,San Diego,92139-1799,CA,ELEM,N,32.679597,-117.06622,2020-08-13,92139,92139.0,"5816 Alleghany Street, San Diego, CA, 92139"
